country_code,year,access_to_clean_fuels_and_technologies_for_cooking_percent_of_population,access_to_electricity_percent_of_population,adjusted_savings_natural_resources_depletion_percent_of_gni,adjusted_savings_net_forest_depletion_percent_of_gni,agricultural_land_percent_of_land_area,agriculture_forestry_and_fishing_value_added_percent_of_gdp,annual_freshwater_withdrawals_total_percent_of_internal_resources,annualized_average_growth_rate_in_per_capita_real_survey_mean_consumption_or_income_total_population_percent,cause_of_death_by_communicable_diseases_and_maternal_prenatal_and_nutrition_conditions_percent_of_total,children_in_employment_total_percent_of_children_ages_7_14,co2_emissions_metric_tons_per_capita,control_of_corruption_estimate,cooling_degree_days_projected_change_in_number_of_degree_celsius,droughts_floods_extreme_temperatures_percent_of_population_average_1990_2009,ease_of_doing_business_index_1_most_business_friendly_regulations,electricity_production_from_coal_sources_percent_of_total,energy_imports_net_percent_of_energy_use,energy_intensity_level_of_primary_energy_mj_2011_ppp_gdp,energy_use_kg_of_oil_equivalent_per_capita,fertility_rate_total_births_per_woman,food_production_index_2004_2006_100,forest_area_percent_of_land_area,fossil_fuel_energy_consumption_percent_of_total,gdp_growth_annual_percent,ghg_net_emissions_removals_by_lucf_mt_of_co2_equivalent,gini_index_world_bank_estimate,government_effectiveness_estimate,government_expenditure_on_education_total_percent_of_government_expenditure,heat_index_35_projected_change_in_days,hospital_beds_per_1_000_people,income_share_held_by_lowest_20_percent,individuals_using_the_internet_percent_of_population,labor_force_participation_rate_total_percent_of_total_population_ages_15_64_modeled_ilo_estimate,life_expectancy_at_birth_total_years,literacy_rate_adult_total_percent_of_people_ages_15_and_above,mammal_species_threatened,maximum_5_day_rainfall_25_year_return_level_projected_change_in_mm,mean_drought_index_projected_change_unitless,methane_emissions_metric_tons_of_co2_equivalent_per_capita,mortality_rate_under_5_per_1_000_live_births,net_migration,nitrous_oxide_emissions_metric_tons_of_co2_equivalent_per_capita,patent_applications_residents,people_using_safely_managed_drinking_water_services_percent_of_population,people_using_safely_managed_sanitation_services_percent_of_population,pm2_5_air_pollution_mean_annual_exposure_micrograms_per_cubic_meter,political_stability_and_absence_of_violence_terrorism_estimate,population_ages_65_and_above_percent_of_total_population,population_density_people_per_sq_km_of_land_area,poverty_headcount_ratio_at_national_poverty_lines_percent_of_population,prevalence_of_overweight_percent_of_adults,prevalence_of_undernourishment_percent_of_population,proportion_of_seats_held_by_women_in_national_parliaments_percent,ratio_of_female_to_male_labor_force_participation_rate_percent_modeled_ilo_estimate,regulatory_quality_estimate,renewable_electricity_output_percent_of_total_electricity_output,renewable_energy_consumption_percent_of_total_final_energy_consumption,research_and_development_expenditure_percent_of_gdp,rule_of_law_estimate,school_enrollment_primary_percent_gross,school_enrollment_primary_and_secondary_gross_gender_parity_index_gpi,scientific_and_technical_journal_articles,strength_of_legal_rights_index_0_weak_to_12_strong,terrestrial_and_marine_protected_areas_percent_of_total_territorial_area,unemployment_total_percent_of_total_labor_force_modeled_ilo_estimate,unmet_need_for_contraception_percent_of_married_women_ages_15_49,voice_and_accountability_estimate,poverty_headcount_ratio_at_1_90_a_day_2011_ppp_percent_of_population
AGO,2000,37.27,NA,47.0859848732294,1.26643787406844,45.9613379321409,5.66468956353549,NA,NA,74.7,NA,0.581961496322796,-1.522685,NA,NA,NA,0,-504.159001757244,5.21828089060902,438.550019264464,6.639,62.63,47.9088794417262,25.2200519176355,3.05462423430785,NA,52,-1.46231,5.2550802230835,NA,NA,3.2,0.105045562,78.0609970092773,46.522,NA,NA,NA,NA,0.961137260266904,203.9,NA,0.182750268930942,NA,NA,NA,36.182967879889,-2.035583,2.5668792843,13.1510972968637,NA,17.8,NA,15.4545454545455,95.1568469239494,-1.799331,63.1141868512111,74.6181714427266,NA,-1.663307,NA,NA,7.17,NA,NA,3.83699989318848,NA,-1.458065,36.4
AGO,2001,37.96,20,30.7396229263703,1.2384065471095,45.9613379321409,8.15637702246655,NA,NA,NA,30.1,0.574316054293958,NA,NA,NA,NA,0,-475.111255280346,5.22724830275015,442.978839594794,6.601,71.14,47.808774539785,26.6792999769536,4.2059985561951,NA,NA,NA,NA,NA,NA,NA,0.136013867,78.0279998779297,47.059,67.4054183959961,NA,NA,NA,0.914500524113623,197.8,NA,0.180920912750233,NA,NA,NA,NA,NA,2.57473362204677,13.5924865645304,NA,18.3,67.5,15.4545454545455,95.2100924697951,NA,62.0879120879121,73.7578589617145,NA,NA,NA,NA,10.58,NA,NA,3.83500003814697,NA,NA,NA
AGO,2002,38.49,25.0560569763184,19.2632515051681,0.806548246045113,46.0335285152803,5.8395499748266,0.432702702702703,NA,NA,NA,0.722958874715979,-1.183629,NA,NA,NA,0,-550.714185301334,5.87651279748667,448.261720124591,6.567,80.82,47.7086696378439,28.1478041542876,13.6656865230232,NA,NA,-1.238857,NA,NA,NA,NA,0.270376746,77.9169998168945,47.702,NA,NA,NA,NA,0.89585172839941,190.9,261100,0.179954618352882,NA,NA,NA,NA,-1.577046,2.5769065260562,14.0526325499318,NA,18.8,63.2,15.4545454545455,95.3789312221978,-1.46316,64.7592067988669,72.1251264392252,NA,-1.617329,NA,NA,15.13,NA,NA,3.87100005149841,NA,-1.238779,NA
AGO,2003,39.24,26.1385898590088,17.0501338791878,0.945862649251172,46.1939520333681,6.19838433868839,NA,NA,NA,NA,0.500225395509936,-1.320665,NA,NA,NA,0,-501.436655943393,6.02511969108891,467.644059295602,6.533,86.75,47.6085678691746,31.7214241193656,2.98985001039553,NA,NA,-1.156531,NA,NA,NA,NA,0.370682065,77.8519973754883,48.44,NA,NA,NA,NA,0.860294019047783,183.2,NA,0.178355199374179,NA,NA,NA,NA,-1.006538,2.57132433837216,14.5355570706666,NA,19.4,58.7,15.4545454545455,95.474076480431,-1.212144,62.2055137844612,67.3061167192922,NA,-1.52141,NA,NA,5.89,NA,NA,3.875,NA,-1.272615,NA
AGO,2004,39.94,27.1979007720947,26.2201531851796,0.570042869042296,46.1939520333681,6.25087653552132,NA,NA,NA,NA,1.0018781174791,-1.313559,NA,NA,NA,0,-555.809535409895,5.59072840597349,464.807847471059,6.499,93.45,47.5084629672335,31.5616371865686,10.9528617687103,NA,NA,-1.314578,NA,NA,NA,NA,0.464814618,77.7539978027344,49.263,NA,NA,NA,NA,0.842780562790191,174.6,NA,0.163292287163789,NA,NA,NA,NA,-1.062798,2.55473555620772,15.0462380685008,NA,20,55.1,15,95.6489827103327,-1.251539,78.405017921147,65.493064622132,NA,-1.496279,NA,NA,9.23,NA,NA,3.84200000762939,NA,-1.28548,NA
AGO,2005,40.75,28.2321949005127,35.7637607020061,0.416321036183794,46.1939520333681,5.06040294790886,NA,NA,NA,NA,0.985736354999963,-1.296139,NA,NA,NA,0,-735.864294703601,4.56853458941781,433.572530712526,6.461,101.73,47.4083580652924,27.0837714677975,15.0289153175302,NA,NA,-1.137153,7.99235010147095,NA,0.8,NA,1.143366827,77.6559982299805,50.165,NA,NA,NA,NA,0.841768808479252,165.6,NA,0.156820717024049,NA,NA,NA,34.9629120527896,-0.8875439,2.52635615363534,15.5880340097858,NA,20.5,52.2,15,95.8519479027447,-1.257796,79.6482412060302,70.9542023585248,NA,-1.427661,NA,NA,10.04,NA,NA,3.79999995231628,NA,-1.234719,NA
AGO,2006,41.39,29.2503795623779,36.2021871316586,0.33708303349199,46.1939520333681,5.19128018876127,NA,NA,NA,NA,1.10501902714063,-1.220061,NA,NA,NA,0,-759.628788823642,4.15163362371784,458.794164795152,6.419,104.82,47.3082531633512,31.6746743551437,11.5476831781633,NA,NA,-1.369493,7.45479011535645,NA,NA,NA,1.5,77.6760025024414,51.143,NA,NA,NA,NA,0.824009011260155,156.2,NA,0.169226985283948,NA,NA,NA,NA,-0.541986,2.50370957157556,16.1625900376995,NA,21.1,49.4,15,95.8900985938495,-1.132907,80.6110102843315,65.022564178086,NA,-1.300314,NA,NA,12.4,NA,NA,3.71199989318848,NA,-1.252088,NA
AGO,2007,41.91,37.5,41.1440299415427,0.348755018580385,46.274163792412,5.24227833734658,0.476824324324324,NA,NA,NA,1.20313399963445,-1.289693,NA,NA,NA,0,-858.188815303372,3.61227313482103,471.694177230981,6.372,117.75,47.2081482614101,34.742475817209296,14.0100182426328,NA,NA,-1.206412,NA,NA,NA,NA,1.7,77.681999206543,52.177,NA,NA,NA,NA,0.79171072035439,146.8,357301,0.150713288260051,NA,NA,NA,NA,-0.6660322,2.4705287346601,16.7685593968076,NA,21.7,46.2,15,95.9735733987358,-1.02466,77.6188995958968,61.5997035024139,NA,-1.365904,98.9735794067383,NA,10.16,NA,NA,3.63700008392334,NA,-1.185314,NA
AGO,2008,42.58,31.2847576141357,52.8201229474618,0.364144372458305,46.274163792412,4.80533931673356,NA,NA,NA,NA,1.18500049364771,-1.284621,NA,NA,NA,0,-885.245940803771,3.43536775588835,491.978616527178,6.32,127.41,47.1080464927408,37.9607595728901,11.1661383303613,NA,42.7,-1.062213,NA,NA,NA,5.4,1.9,77.7040023803711,53.243,NA,NA,NA,NA,0.797054375087633,137.4,NA,0.151339020560542,NA,NA,NA,NA,-0.3629115,2.43205153626762,17.4024496671212,NA,22.3,43,37.2727272727273,96.0456798422099,-1.065344,75.4090471607315,58.1079750373659,NA,-1.366982,105.180206298828,0.833090007305145,10.85,NA,NA,3.61199998855591,NA,-1.119347,34.4
AGO,2009,43.32,32.3241195678711,27.342965017413,0.401531295668099,46.7554343466752,6.62119707047771,NA,NA,NA,NA,1.23442507446718,-1.404655,NA,1.01176467635625,NA,0,-764.549421482873,3.64542773993288,515.217119303077,6.26,159.41,47.0079415907997,41.7993312438043,0.858712615098312,NA,NA,-0.9603533,NA,NA,NA,NA,2.3,77.7880020141602,54.311,NA,NA,NA,NA,0.799399279062032,128.6,NA,0.154514772201697,NA,NA,NA,NA,-0.3472624,2.3944268973102,18.0591008261811,NA,22.9,40.3,38.6363636363636,96.0243528951533,-1.031473,65.3431890179514,55.7489765055489,NA,-1.230835,104.130569458008,0.823400020599365,13.78,NA,NA,3.78200006484985,NA,-1.126125,NA
AGO,2010,44.1,33.3937110900879,33.740285102235,0.32644330954645,46.8356461057191,6.18029318057362,NA,NA,68.7,NA,1.24409153765549,-1.32573,NA,NA,NA,0,-703.772381443532,3.69791414414492,520.962358420099,6.194,168.65,46.9078366888586,42.9925150346511,4.85919754128949,NA,NA,-1.117896,8.68476963043213,NA,NA,NA,2.8,77.838996887207,55.35,NA,NA,NA,NA,0.796463609777016,120.3,NA,0.15284421135143,NA,NA,NA,33.787247185457304,-0.2261823,2.36075609068341,18.7344557632149,NA,23.6,37.9,38.6363636363636,96.0644548442702,-1.035929,67.9574233804368,54.1938366242148,NA,-1.265287,105.781036376953,0.777629971504211,14.68,NA,NA,9.43000030517578,NA,-1.120539,NA
AGO,2011,44.8,34.6,33.4550551994746,0.278858324168599,47.3169166599824,5.84568096888111,NA,NA,NA,NA,1.26282461903084,-1.344287,NA,NA,NA,0,-619.053894591281,3.69596755483713,521.780681377771,6.12,184.53,46.8077317869175,43.8497838995534,3.47198137570336,NA,NA,-1.153556,NA,NA,NA,NA,3.1,77.9570007324219,56.33,NA,NA,NA,NA,0.775718879018207,112.3,NA,0.148863223427304,NA,NA,NA,33.1041946330203,-0.3692378,2.34742974190506,19.427818240154,NA,24.2,37,38.1818181818182,95.9786895559767,-1.097776,70.9078039285082,52.7156787625416,NA,-1.265381,119.530143737793,0.630320012569427,17.78,NA,NA,7.36199998855591,NA,-1.125478,NA
AGO,2012,45.36,35.6665000915527,30.1123533968139,0.277638317102548,47.3169166599824,6.06963007473451,NA,NA,NA,NA,1.36118105470339,-1.268587,NA,NA,NA,0,-589.506131357009,3.85707799126981,552.363633626363,6.039,152.82,46.7076268849763,48.0100597690859,8.54214733662195,NA,NA,-0.9896317,NA,NA,NA,NA,6.5,78.0139999389648,57.236,NA,NA,NA,NA,0.755715315610832,105,166267,0.145024468165059,NA,NA,NA,33.4154950593669,-0.3893225,2.33600291477621,20.1395131146226,NA,24.8,35.4,34.0909090909091,95.9950432141307,-0.9697781,60.7994842037395,52.245736309469,NA,-1.269548,NA,NA,22.38,NA,NA,7.37900018692017,NA,-1.076247,NA
AGO,2013,46.15,36.8723831176758,25.5825193048125,0.265880444803562,47.4773401780701,6.50749253992601,NA,NA,NA,NA,1.29507537348486,-1.3097,NA,NA,NA,0,-594.546142867359,3.615593682837,533.761009664135,5.953,206.96,46.6075251163071,46.5085539184957,4.95459047039728,NA,NA,-1.223171,NA,NA,NA,NA,8.9,78.0660018920898,58.054,NA,NA,NA,NA,NA,98.6,NA,NA,NA,NA,NA,34.6639225658386,-0.3912335,2.32278246807198,20.8677147669848,NA,25.5,29.2,34.0909090909091,96.0199671816476,-1.054224,58.0209347614411,50.6861160063949,NA,-1.267904,NA,NA,23.85,1,NA,7.40000009536743,NA,-1.113843,NA
AGO,2014,46.67,32,19.595668998061,0.269142087252972,47.4773401780701,7.5470567791822,NA,NA,NA,NA,1.66474073594027,-1.44389,NA,NA,NA,0,-540.997471229649,3.64620058216181,544.609322198063,5.864,176.78,46.5074202143659,48.3055930097329,4.82262555122684,NA,NA,-1.123669,NA,NA,NA,NA,21.4,78.0849990844727,58.776,66.0301132202148,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,32.9740250383699,-0.333232,2.303043908125,21.6104748536135,NA,26.2,23.1,36.8181818181818,96.0854944294502,-0.9884589,53.1751054852321,50.7974606805424,NA,-1.118136,NA,NA,33.48,1,NA,7.33099985122681,NA,-1.145494,NA
AGO,2015,47.36,42,8.76567255202361,0.349606964884264,47.4773401780701,9.12253447070414,NA,NA,63.4,NA,1.24024546214599,-1.394778,NA,NA,NA,0,NA,3.60595906776897,NA,5.774,181.06,46.4073153124248,NA,0.943575613388759,NA,NA,-1.000103,NA,NA,NA,NA,12.4,78.0930023193359,59.398,NA,NA,NA,NA,NA,88.2,NA,NA,NA,NA,NA,32.7298731438952,-0.5008978,2.27586188841703,22.3665524985963,NA,26.8,19,36.8181818181818,96.1570055160603,-0.9091855,53.1749283080705,49.5682103295777,NA,-1.081932,113.477958679199,NA,31.59,1,NA,7.28200006484985,NA,-1.177248,NA
AGO,2016,48.05,40.6680183410645,8.6959365224341,0.405843704059921,47.4773401780701,9.83116860869256,NA,NA,63.4,NA,1.20286057885999,-1.439703,NA,NA,NA,NA,NA,NA,NA,5.686,192.85,46.3072104104837,NA,-2.58009724323077,NA,NA,-1.035903,NA,NA,NA,NA,13,78.1159973144531,59.925,NA,NA,NA,NA,NA,84.2,NA,NA,NA,NA,NA,31.785388814817,-0.3158988,2.26101845787304,23.1350637683484,NA,27.5,19.5,36.8181818181818,96.1797587278962,-1.00138,NA,NA,0.03229,-1.08732,NA,NA,39.97,1,5.00471334206571,7.22300004959106,38,-1.1396,NA
AGO,2017,NA,41.9628944396973,13.4197710480749,0.35829210658561,NA,10.016995912763,NA,NA,NA,NA,NA,-1.412506,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,-0.147207419438828,NA,NA,-1.025313,NA,NA,NA,NA,14.33907936,78.0859985351563,60.379,NA,NA,NA,NA,NA,80.6,32066,NA,NA,NA,NA,32.3885049076425,-0.3316221,2.23919656477835,23.9165380604797,NA,NA,19.4,30.4545454545455,96.2805555464429,-1.044177,NA,NA,NA,-1.10426,NA,NA,55.5,1,5.00471082728009,7.11899995803833,NA,-1.096926,NA
AGO,2018,NA,43.2592582702637,21.9189837257133,0.319363623711016,NA,8.6077417624351,NA,NA,NA,NA,NA,-1.144679,NA,NA,NA,NA,NA,NA,NA,5.519,NA,NA,NA,-2.00357675383141,NA,51.3,-1.052086,NA,NA,NA,3.8,NA,78.0339965820313,60.782,NA,18,NA,NA,NA,77.7,NA,NA,NA,NA,NA,NA,-0.3166307,2.21637364776329,24.7130520574316,32.3,NA,18.6,30.4545454545455,96.4054590145976,-0.8750386,NA,NA,NA,-1.047832,NA,NA,30.12,1,5.00471082728009,7.01900005340576,NA,-0.9183374,51.8
AGO,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.054683,NA,NA,177,NA,NA,NA,NA,NA,NA,NA,NA,-0.869393785304467,NA,NA,-1.117144,NA,NA,NA,NA,NA,77.9929962158203,NA,NA,NA,NA,NA,NA,74.7,NA,NA,NA,NA,NA,NA,-0.3111005,2.19934175001363,NA,NA,NA,NA,30,96.4809342486454,-0.8938714,NA,NA,NA,-1.054343,NA,NA,NA,1,NA,6.88600015640259,NA,-0.7772832,NA
BEN,2000,1.83,21.3994197845459,0.376593201324968,0.300675851387566,28.3345157857396,23.5412339925262,NA,NA,65.5,NA,0.232860968567938,-0.4736178,NA,NA,NA,0,27.1084446730923,7.25496150279528,288.768445915213,5.962,86.71,44.8829372117772,25.4861878174381,5.85771420543269,NA,NA,-0.2342435,13.5131998062134,NA,NA,NA,0.225247851,73.1060028076172,55.391,NA,NA,NA,NA,0.655957200976238,138.8,NA,0.486982502496741,NA,NA,NA,39.776293240581,0.7983967,3.25730550654964,60.8899521106775,NA,21,NA,6.02409638554217,78.8001702902561,-0.1743795,2.38095238095238,70.2889919783792,NA,-0.1571775,82.5292663574219,0.63332998752594,43.48,NA,NA,0.829999983310699,NA,0.4129234,NA
BEN,2001,2.06,21.9,0.392704465243109,0.343240502327571,28.9553032990422,25.0481627427766,NA,NA,NA,NA,0.256497595712598,NA,NA,NA,NA,0,29.3251368478563,7.32510709860239,297.954720066449,5.889,88.18,44.4395175594182,27.4652770202784,5.33313570603937,NA,NA,NA,15.3105802536011,NA,NA,NA,0.36341789,72.9049987792969,55.668,NA,NA,NA,NA,0.626451499583212,135.4,NA,0.430695915756607,NA,NA,NA,NA,NA,3.23321510080994,62.7592497339482,NA,21.5,17.4,6.02409638554217,80.9677573681532,NA,3.03030303030303,66.8537011707005,NA,NA,90.7364120483398,0.646290004253387,42.37,NA,NA,0.750999987125397,27.9,NA,NA
BEN,2002,2.28,23.5840339660645,0.490734168968601,0.43650416701788203,29.8421426037602,25.38272927764,1.2621359223301,NA,NA,NA,0.285000234394469,-0.7264618,NA,NA,NA,0,31.6736830098388,7.50897607002651,310.039731918523,5.82,106.24,43.9960979070592,29.6471225919176,4.64303087074482,NA,NA,-0.3677277,14.1290798187256,NA,NA,NA,0.702945595,72.6740036010742,56.025,34.6578483581543,NA,NA,NA,0.684548360239351,132.1,25005,0.481585230352192,NA,NA,NA,NA,0.8202942,3.20770886397637,64.6984214260376,NA,22,15.7,6.02409638554217,83.2328569328425,-0.4033242,3.17460317460317,64.0377207211989,NA,-0.2285811,96.1632232666016,0.661450028419495,44.73,NA,NA,0.689999997615814,NA,0.0508796,NA
BEN,2003,2.58,24.6504440307617,0.629889141468564,0.614426323453481,30.7467186945725,24.4539837351198,NA,NA,NA,NA,0.313037269190904,-0.478256,NA,NA,NA,0,33.9268616998979,7.65578977499891,317.198398256512,5.754,99.39,43.5526782547002,32.0774443011719,3.44357677591658,NA,38.6,-0.2826665,16.6825294494629,NA,NA,7,0.951327115,72.7350006103516,56.436,NA,NA,NA,NA,0.548455532869582,128.8,NA,0.376345615449924,NA,NA,NA,NA,0.6790635,3.18407351585089,66.6952376729337,NA,22.4,13.8,6.02409638554217,84.8175160057028,-0.4779921,2.5,61.7301932135553,NA,-0.3779382,99.7970428466797,0.67315000295639,45.92,NA,NA,0.734000027179718,NA,0.1876519,48.9
BEN,2004,2.89,25.6936302185059,0.514084368126817,0.51325566117602,31.6335579992905,26.5208492800284,NA,NA,NA,NA,0.323642155539533,-0.4649507,NA,NA,NA,0,34.8183199792813,7.65372413494544,321.355318010158,5.691,105.93,43.1092586023413,32.8223793969496,4.42968455385082,NA,NA,-0.3562629,19.2139492034912,NA,NA,NA,1.182540965,72.7440032958984,56.887,NA,NA,NA,NA,0.563862934780421,125.7,NA,0.404479791236237,NA,NA,NA,NA,0.2651068,3.16625643031926,68.730081589216,NA,22.9,13.3,7.2289156626506,86.3697480185838,-0.4847811,1.23456790123457,60.6905495723373,NA,-0.5095385,103.722259521484,0.694509983062744,60.84,NA,NA,0.764999985694885,NA,0.0530563,NA
BEN,2005,3.24,26.7117977142334,0.544676521432454,0.544641554070974,31.2167435260731,26.6894285026991,NA,NA,NA,NA,0.299985405071894,-0.8500885,NA,NA,NA,0,33.0971857951374,7.55145743701808,313.106308078261,5.632,104.1,42.6658389499823,31.0497602314262,1.71316456361184,NA,NA,-0.6576268,18.7903900146484,NA,0.5,NA,1.271031439,72.7050018310547,57.355,NA,NA,NA,NA,0.54838218667101,122.8,NA,0.365859205923161,NA,NA,NA,34.3288088985177,0.4468158,3.1560498482566,70.7895086910252,NA,23.5,12.2,7.2289156626506,87.8812842779818,-0.6539117,0.934579439252336,59.1908091672101,NA,-0.5415416,100.838829040527,NA,58.94,NA,NA,0.791000008583069,NA,-0.0299641,NA
BEN,2006,3.49,27.9,0.644847479695568,0.644763408376529,29.5760908123448,26.631803428758,NA,NA,NA,74.4,0.471266951502495,-0.5886191,NA,NA,NA,0,38.0430595531008,8.57200595630306,358.898499031934,5.576,89.98,42.2224192976233,36.3254111857721,3.94373882815798,NA,NA,-0.6065888,19.7096099853516,NA,NA,NA,1.537854346,72.6139984130859,57.817,28.7021102905273,NA,NA,NA,0.550828372316216,120.1,NA,0.357185066333435,NA,NA,NA,NA,0.5470105,3.17398404774941,72.870672224193,37.5,24,11.1,7.2289156626506,89.3504611059204,-0.4275719,2.5974025974026,57.3029210015813,NA,-0.5339224,101.293403625488,NA,76.79,NA,NA,0.796000003814697,27.3,0.3627777,NA
BEN,2007,3.91,28.7113933563232,0.790029745194268,0.789988042054099,29.6204327775807,26.9710869666408,NA,NA,NA,NA,0.531738861022381,-0.4631715,NA,NA,NA,0,41.2222592327835,8.79337179745273,379.227735084703,5.522,93.57,41.7789996452643,39.6692503365258,5.98634932177609,NA,NA,-0.5326906,14.9486904144287,NA,NA,NA,1.79,72.4789962768555,58.255,NA,NA,NA,NA,0.662120290822023,117.6,-48776,0.457623267654217,NA,NA,NA,NA,0.3861226,3.19430647208039,74.9804274565449,33,24.5,10.2,10.8433734939759,90.7858468219923,-0.4441905,1.36363636363636,54.4860957112598,NA,-0.5172428,NA,NA,93.03,NA,NA,0.804000020027161,NA,0.368181,NA
BEN,2008,4.19,29.7159881591797,0.857105520904635,0.854796096804853,30.5516140475346,26.826156185214,NA,NA,NA,NA,0.507237101498335,-0.5033103,NA,NA,NA,0,40.812877553343,8.56937563057823,376.859465551084,5.469,119.35,41.3355799929053,39.0758613914131,4.89657708429647,NA,NA,-0.4623681,19.0885791778564,NA,NA,NA,1.85,72.3079986572266,58.654,NA,NA,NA,NA,0.814838952774206,115.3,NA,0.590545205596325,NA,NA,NA,NA,0.3745913,3.2132866332809,77.1277137282724,NA,25,9.2,10.8433734939759,92.1854193434898,-0.4972941,1.31004366812227,54.7576222431712,NA,-0.5339108,113.18830871582,NA,93.93,NA,NA,0.833999991416931,NA,0.3446475,NA
BEN,2009,4.46,30.7392272949219,0.933423020054314,0.930440554861858,29.7091167080525,26.9789553760994,NA,NA,NA,NA,0.52106306880001,-0.6156271,NA,0.858274799264925,NA,0,41.9674551954232,8.78718414049568,384.447094304252,5.416,122.92,40.8921603405463,39.8016789157276,2.31929213912838,NA,NA,-0.5754821,18.1756191253662,NA,NA,NA,2.24,72.1119995117188,59.009,NA,NA,NA,NA,0.802900441244141,113,NA,0.5770624373652,NA,NA,NA,NA,0.4032981,3.22573973348264,79.325186236254,NA,25.6,9.2,10.8433734939759,93.5548218234049,-0.3465346,0.78125,52.8278434772848,NA,-0.6538837,118.433967590332,NA,121.83,NA,NA,0.967000007629395,NA,0.3425233,NA
BEN,2010,4.78,34.2,0.933729809070756,0.929364770583237,30.5072720822987,25.8411354962681,NA,NA,58.5,NA,0.553283259010318,-0.6608168,NA,NA,NA,0,43.7551733199028,9.14201724642486,397.136334567817,5.362,127.61,40.4487406881873,41.5541857358705,2.11406472648392,NA,NA,-0.5946886,26.1439609527588,NA,0.5,NA,3.13,71.8990020751953,59.318,NA,NA,NA,NA,0.744150153833042,110.8,NA,0.518648186772435,NA,NA,NA,32.3929691623113,0.2612601,3.22989058140444,81.5826445548067,35.2,26.1,8.7,10.8433734939759,94.8910946258944,-0.3335557,0.869565217391304,48.1172541013029,NA,-0.6731734,120.152008056641,NA,103.47,NA,NA,1.03999996185303,NA,0.314489,NA
BEN,2011,4.99000000000001,36.9,0.969759782999085,0.964320825590175,31.3054274565449,25.7970008253273,NA,NA,NA,NA,0.534885417030007,-0.5935286,NA,NA,NA,0,43.7114805456359,9.12302418951263,396.771213519321,5.305,135.81,40.0053210358283,39.4308677774566,2.96375291904201,NA,43.4,-0.5458966,NA,NA,NA,6.1,4.148323066,71.7180023193359,59.59,NA,NA,NA,NA,0.730811810380273,108.6,NA,0.509351800000634,NA,NA,NA,32.5808462339065,0.3183564,3.23677698079587,83.9023589925505,36.2,26.6,8.4,8.43373493975904,92.3065410546425,-0.3462625,0,49.4518135956395,NA,-0.6632972,122.726043701172,0.809689998626709,132,NA,NA,2.64599990844727,NA,0.1663906,53.2
BEN,2012,5.34,38.4,1.14646254744717,1.14072592824104,32.8130542745655,25.7689758312295,NA,NA,NA,24.1,0.49374525143156,-0.8565331,NA,NA,NA,0,44.1564880706237,9.03123337825779,399.676521762011,5.246,145.65,39.5619013834693,36.1727707383108,4.811223315688,NA,NA,-0.5152873,25.0213108062744,NA,NA,NA,4.5,71.7089996337891,59.842,32.9488182067871,NA,NA,NA,0.717685745085334,106.3,-42268,0.500203364124339,NA,NA,NA,31.992000439670498,0.3643676,3.236231285683,86.2827953174885,NA,27.2,8.1,8.43373493975904,92.4899836694202,-0.3786036,0,51.1460156133676,NA,-0.5856726,127.215148925781,NA,143.66,NA,NA,2.66000008583069,32.6,0.1244855,NA
BEN,2013,5.58,35.6286277770996,1.03401959468823,1.0299323032047,33.2564739269244,25.2754046390823,NA,NA,NA,NA,0.503981273391768,-0.7441061,NA,NA,NA,0,45.1259070955081,8.83196748169947,406.248213319729,5.183,157.49,39.1184817311103,36.4750688056578,7.19143372144946,NA,NA,-0.4894403,22.3412208557129,NA,NA,NA,4.9,71.6760025024414,60.092,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA,31.4432986543429,0.3011894,3.23199619054892,88.724618659099,NA,27.8,7.8,8.43373493975904,92.7394169562766,-0.4007843,0,52.710999690266,NA,-0.5686672,128.736099243164,0.834890007972717,184,6,NA,2.67700004577637,NA,0.1554964,NA
BEN,2014,5.85,34.1,1.12604550438287,1.12272250155364,33.2564739269244,25.6184529738008,NA,NA,NA,NA,0.522592064697796,-0.6660711,NA,NA,NA,0,46.5907071276267,8.61562266942328,416.790497997345,5.116,165.45,38.6750620787513,36.7245813253448,6.35767909791932,NA,NA,-0.4568181,22.227710723877,NA,NA,NA,6,71.6490020751953,60.345,NA,NA,NA,NA,NA,101.8,NA,NA,NA,NA,NA,29.6604556737574,0.0271398,3.22829820302514,91.2277580702377,NA,28.4,7.7,8.43373493975904,93.0102361107084,-0.5859138,0,52.5379882071749,NA,-0.4880224,129.595672607422,0.847899973392487,183.15,6,NA,2.62100005149841,33.1,0.2663023,NA
